office,district,candidate,party,reporting_level,jurisdiction,votes
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,MONROE,42
Governor,,Write-In Votes,,county,MONROE,1
Governor,,Totals,,county,MONROE,2736
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,MONTGOMERY,1323
Governor,,Doug Gross & Debi Durham,Republican Party,county,MONTGOMERY,2099
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,MONTGOMERY,39
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,MONTGOMERY,33
Governor,,Write-In Votes,,county,MONTGOMERY,0
Governor,,Totals,,county,MONTGOMERY,3494
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,MUSCATINE,5604
Governor,,Doug Gross & Debi Durham,Republican Party,county,MUSCATINE,5371
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,MUSCATINE,189
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,MUSCATINE,123
Governor,,Write-In Votes,,county,MUSCATINE,9
Governor,,Totals,,county,MUSCATINE,11296
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,O'BRIEN,1814
Governor,,Doug Gross & Debi Durham,Republican Party,county,O'BRIEN,3359
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,O'BRIEN,54
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,O'BRIEN,32
Governor,,Write-In Votes,,county,O'BRIEN,13
Governor,,Totals,,county,O'BRIEN,5272
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,OSCEOLA,737
Governor,,Doug Gross & Debi Durham,Republican Party,county,OSCEOLA,1494
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,OSCEOLA,22
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,OSCEOLA,25
Governor,,Write-In Votes,,county,OSCEOLA,1
Governor,,Totals,,county,OSCEOLA,2279
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,PAGE,1817
Governor,,Doug Gross & Debi Durham,Republican Party,county,PAGE,3064
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,PAGE,40
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,PAGE,41
Governor,,Write-In Votes,,county,PAGE,2
Governor,,Totals,,county,PAGE,4964
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,PALO ALTO,1971
Governor,,Doug Gross & Debi Durham,Republican Party,county,PALO ALTO,1534
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,PALO ALTO,43
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,PALO ALTO,23
Governor,,Write-In Votes,,county,PALO ALTO,0
Governor,,Totals,,county,PALO ALTO,3571
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,PLYMOUTH,3264
Governor,,Doug Gross & Debi Durham,Republican Party,county,PLYMOUTH,4062
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,PLYMOUTH,108
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,PLYMOUTH,88
Governor,,Write-In Votes,,county,PLYMOUTH,18
Governor,,Totals,,county,PLYMOUTH,7540
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,POCAHONTAS,1575
Governor,,Doug Gross & Debi Durham,Republican Party,county,POCAHONTAS,1399
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,POCAHONTAS,46
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,POCAHONTAS,66
Governor,,Write-In Votes,,county,POCAHONTAS,2
Governor,,Totals,,county,POCAHONTAS,3088
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,POLK,79785
Governor,,Doug Gross & Debi Durham,Republican Party,county,POLK,59408
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,POLK,1516
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,POLK,1425
Governor,,Write-In Votes,,county,POLK,176
Governor,,Totals,,county,POLK,142310
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,"POTTAWATTAMIE 12,090",12997
Governor,,Doug Gross & Debi Durham,Republican Party,county,"POTTAWATTAMIE 12,090",357
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,"POTTAWATTAMIE 12,090",232
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,"POTTAWATTAMIE 12,090",13
Governor,,Write-In Votes,,county,"POTTAWATTAMIE 12,090",25689
Governor,,Totals,,county,"POTTAWATTAMIE 12,090",
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,POWESHIEK,3654
Governor,,Doug Gross & Debi Durham,Republican Party,county,POWESHIEK,2948
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,POWESHIEK,121
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,POWESHIEK,87
Governor,,Write-In Votes,,county,POWESHIEK,3
Governor,,Totals,,county,POWESHIEK,6813
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,RINGGOLD,1191
Governor,,Doug Gross & Debi Durham,Republican Party,county,RINGGOLD,986
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,RINGGOLD,21
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,RINGGOLD,20
Governor,,Write-In Votes,,county,RINGGOLD,3
Governor,,Totals,,county,RINGGOLD,2221
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,SAC,1890
Governor,,Doug Gross & Debi Durham,Republican Party,county,SAC,1825
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,SAC,59
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,SAC,47
Governor,,Write-In Votes,,county,SAC,0
Governor,,Totals,,county,SAC,3821
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,SCOTT,27412
Governor,,Doug Gross & Debi Durham,Republican Party,county,SCOTT,23234
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,SCOTT,1033
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,SCOTT,617
Governor,,Write-In Votes,,county,SCOTT,46
Governor,,Totals,,county,SCOTT,52342
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,SHELBY,1434
Governor,,Doug Gross & Debi Durham,Republican Party,county,SHELBY,3375
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,SHELBY,39
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,SHELBY,33
Governor,,Write-In Votes,,county,SHELBY,1
Governor,,Totals,,county,SHELBY,4882
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,SIOUX,2043
Governor,,Doug Gross & Debi Durham,Republican Party,county,SIOUX,9110
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,SIOUX,58
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,SIOUX,34
Governor,,Write-In Votes,,county,SIOUX,2
Governor,,Totals,,county,SIOUX,11247
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,STORY,16211
Governor,,Doug Gross & Debi Durham,Republican Party,county,STORY,11263
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,STORY,666
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,STORY,431
Governor,,Write-In Votes,,county,STORY,40
Governor,,Totals,,county,STORY,28611
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,TAMA,3357
Governor,,Doug Gross & Debi Durham,Republican Party,county,TAMA,2779
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,TAMA,84
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,TAMA,71
Governor,,Write-In Votes,,county,TAMA,6
Governor,,Totals,,county,TAMA,6297
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,TAYLOR,1287
Governor,,Doug Gross & Debi Durham,Republican Party,county,TAYLOR,1257
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,TAYLOR,37
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,TAYLOR,28
Governor,,Write-In Votes,,county,TAYLOR,5
Governor,,Totals,,county,TAYLOR,2614
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,UNION,2421
Governor,,Doug Gross & Debi Durham,Republican Party,county,UNION,1866
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,UNION,58
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,UNION,84
Governor,,Write-In Votes,,county,UNION,2
Governor,,Totals,,county,UNION,4431
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,VAN BUREN,1118
Governor,,Doug Gross & Debi Durham,Republican Party,county,VAN BUREN,1581
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,VAN BUREN,41
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,VAN BUREN,71
Governor,,Write-In Votes,,county,VAN BUREN,2
Governor,,Totals,,county,VAN BUREN,2813
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WAPELLO,7967
Governor,,Doug Gross & Debi Durham,Republican Party,county,WAPELLO,4928
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WAPELLO,178
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WAPELLO,184
Governor,,Write-In Votes,,county,WAPELLO,13
Governor,,Totals,,county,WAPELLO,13270
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WARREN,8931
Governor,,Doug Gross & Debi Durham,Republican Party,county,WARREN,6891
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WARREN,180
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WARREN,165
Governor,,Write-In Votes,,county,WARREN,10
Governor,,Totals,,county,WARREN,16177
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WASHINGTON,3425
Governor,,Doug Gross & Debi Durham,Republican Party,county,WASHINGTON,3497
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WASHINGTON,116
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WASHINGTON,85
Governor,,Write-In Votes,,county,WASHINGTON,2
Governor,,Totals,,county,WASHINGTON,7125
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WAYNE,1180
Governor,,Doug Gross & Debi Durham,Republican Party,county,WAYNE,1099
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WAYNE,17
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WAYNE,34
Governor,,Write-In Votes,,county,WAYNE,2
Governor,,Totals,,county,WAYNE,2332
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WEBSTER,7554
Governor,,Doug Gross & Debi Durham,Republican Party,county,WEBSTER,5463
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WEBSTER,111
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WEBSTER,122
Governor,,Write-In Votes,,county,WEBSTER,9
Governor,,Totals,,county,WEBSTER,13259
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WINNEBAGO,2134
Governor,,Doug Gross & Debi Durham,Republican Party,county,WINNEBAGO,1954
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WINNEBAGO,61
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WINNEBAGO,59
Governor,,Write-In Votes,,county,WINNEBAGO,3
Governor,,Totals,,county,WINNEBAGO,4211
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WINNESHIEK,3450
Governor,,Doug Gross & Debi Durham,Republican Party,county,WINNESHIEK,3659
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WINNESHIEK,203
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WINNESHIEK,91
Governor,,Write-In Votes,,county,WINNESHIEK,5
Governor,,Totals,,county,WINNESHIEK,7408
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WOODBURY,14231
Governor,,Doug Gross & Debi Durham,Republican Party,county,WOODBURY,13230
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WOODBURY,353
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WOODBURY,307
Governor,,Write-In Votes,,county,WOODBURY,29
Governor,,Totals,,county,WOODBURY,28150
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WORTH,1697
Governor,,Doug Gross & Debi Durham,Republican Party,county,WORTH,1176
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WORTH,64
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WORTH,57
Governor,,Write-In Votes,,county,WORTH,1
Governor,,Totals,,county,WORTH,2995
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,county,WRIGHT,2323
Governor,,Doug Gross & Debi Durham,Republican Party,county,WRIGHT,2137
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,county,WRIGHT,47
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,county,WRIGHT,3
Governor,,Write-In Votes,,county,WRIGHT,4
Governor,,Totals,,county,WRIGHT,4514
Governor,,Tom Vilsack & Sally Pederson,Democratic Party,racewide,Totals,540449
Governor,,Doug Gross & Debi Durham,Republican Party,racewide,Totals,456612
Governor,,Jay Robinson & Holly Jane Hart,Iowa Green Party,racewide,Totals,14628
Governor,,Clyde Cleveland & Richard Campagna,Libertarian Party,racewide,Totals,13098
Governor,,Write-In Votes,,racewide,Totals,1015 1025802
Governor,,Totals,,racewide,Totals,
