office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. House of Representatives,4,Under Votes,R,county,Greene,88
U.S. House of Representatives,4,Over Votes,R,county,Greene,0
U.S. House of Representatives,4,Total,R,county,Greene,523
U.S. House of Representatives,4,Steve King,R,county,Grundy,1354
U.S. House of Representatives,4,Write-In,R,county,Grundy,4
U.S. House of Representatives,4,Under Votes,R,county,Grundy,214
U.S. House of Representatives,4,Over Votes,R,county,Grundy,0
U.S. House of Representatives,4,Total,R,county,Grundy,1572
U.S. House of Representatives,4,Steve King,R,county,Hamilton,199
U.S. House of Representatives,4,Write-In,R,county,Hamilton,1
U.S. House of Representatives,4,Under Votes,R,county,Hamilton,12
U.S. House of Representatives,4,Over Votes,R,county,Hamilton,0
U.S. House of Representatives,4,Total,R,county,Hamilton,212
U.S. House of Representatives,4,Steve King,R,county,Hancock,874
U.S. House of Representatives,4,Write-In,R,county,Hancock,6
U.S. House of Representatives,4,Under Votes,R,county,Hancock,126
U.S. House of Representatives,4,Over Votes,R,county,Hancock,0
U.S. House of Representatives,4,Total,R,county,Hancock,1006
U.S. House of Representatives,4,Steve King,R,county,Hardin,1595
U.S. House of Representatives,4,Write-In,R,county,Hardin,20
U.S. House of Representatives,4,Under Votes,R,county,Hardin,373
U.S. House of Representatives,4,Over Votes,R,county,Hardin,0
U.S. House of Representatives,4,Total,R,county,Hardin,1988
U.S. House of Representatives,4,Steve King,R,county,Harrison,353
U.S. House of Representatives,4,Write-In,R,county,Harrison,3
U.S. House of Representatives,4,Under Votes,R,county,Harrison,15
U.S. House of Representatives,4,Over Votes,R,county,Harrison,0
U.S. House of Representatives,4,Total,R,county,Harrison,371
U.S. House of Representatives,4,Steve King,R,county,Humboldt,619
U.S. House of Representatives,4,Write-In,R,county,Humboldt,3
U.S. House of Representatives,4,Under Votes,R,county,Humboldt,80
U.S. House of Representatives,4,Over Votes,R,county,Humboldt,0
U.S. House of Representatives,4,Total,R,county,Humboldt,702
U.S. House of Representatives,4,Steve King,R,county,Ida,214
U.S. House of Representatives,4,Write-In,R,county,Ida,1
U.S. House of Representatives,4,Under Votes,R,county,Ida,18
U.S. House of Representatives,4,Over Votes,R,county,Ida,0
U.S. House of Representatives,4,Total,R,county,Ida,233
U.S. House of Representatives,4,Steve King,R,county,Kossuth,898
U.S. House of Representatives,4,Write-In,R,county,Kossuth,8
U.S. House of Representatives,4,Under Votes,R,county,Kossuth,211
U.S. House of Representatives,4,Over Votes,R,county,Kossuth,0
U.S. House of Representatives,4,Total,R,county,Kossuth,1117
U.S. House of Representatives,4,Steve King,R,county,Lyon,2235
U.S. House of Representatives,4,Write-In,R,county,Lyon,14
U.S. House of Representatives,4,Under Votes,R,county,Lyon,498
U.S. House of Representatives,4,Over Votes,R,county,Lyon,0
U.S. House of Representatives,4,Total,R,county,Lyon,2747
U.S. House of Representatives,4,Steve King,R,county,Monona,259
U.S. House of Representatives,4,Write-In,R,county,Monona,1
U.S. House of Representatives,4,Under Votes,R,county,Monona,9
U.S. House of Representatives,4,Over Votes,R,county,Monona,0
U.S. House of Representatives,4,Total,R,county,Monona,269
U.S. House of Representatives,4,Steve King,R,county,O'Brien,1595
U.S. House of Representatives,4,Write-In,R,county,O'Brien,16
U.S. House of Representatives,4,Under Votes,R,county,O'Brien,268
U.S. House of Representatives,4,Over Votes,R,county,O'Brien,0
U.S. House of Representatives,4,Total,R,county,O'Brien,1879
U.S. House of Representatives,4,Steve King,R,county,Osceola,1335
U.S. House of Representatives,4,Write-In,R,county,Osceola,10
U.S. House of Representatives,4,Under Votes,R,county,Osceola,262
U.S. House of Representatives,4,Over Votes,R,county,Osceola,0
U.S. House of Representatives,4,Total,R,county,Osceola,1607
U.S. House of Representatives,4,Steve King,R,county,Palo Alto,403
U.S. House of Representatives,4,Write-In,R,county,Palo Alto,1
U.S. House of Representatives,4,Under Votes,R,county,Palo Alto,67
U.S. House of Representatives,4,Over Votes,R,county,Palo Alto,0
U.S. House of Representatives,4,Total,R,county,Palo Alto,471
U.S. House of Representatives,4,Steve King,R,county,Plymouth,1898
U.S. House of Representatives,4,Write-In,R,county,Plymouth,21
U.S. House of Representatives,4,Under Votes,R,county,Plymouth,264
U.S. House of Representatives,4,Over Votes,R,county,Plymouth,1
U.S. House of Representatives,4,Total,R,county,Plymouth,2184
U.S. House of Representatives,4,Steve King,R,county,Pocahontas,492
U.S. House of Representatives,4,Write-In,R,county,Pocahontas,5
U.S. House of Representatives,4,Under Votes,R,county,Pocahontas,4
U.S. House of Representatives,4,Over Votes,R,county,Pocahontas,0
U.S. House of Representatives,4,Total,R,county,Pocahontas,501
U.S. House of Representatives,4,Steve King,R,county,Sac,549
U.S. House of Representatives,4,Write-In,R,county,Sac,4
U.S. House of Representatives,4,Under Votes,R,county,Sac,70
U.S. House of Representatives,4,Over Votes,R,county,Sac,0
U.S. House of Representatives,4,Total,R,county,Sac,623
U.S. House of Representatives,4,Steve King,R,county,Shelby,1377
U.S. House of Representatives,4,Write-In,R,county,Shelby,15
U.S. House of Representatives,4,Under Votes,R,county,Shelby,448
U.S. House of Representatives,4,Over Votes,R,county,Shelby,0
U.S. House of Representatives,4,Total,R,county,Shelby,1840
U.S. House of Representatives,4,Steve King,R,county,Sioux,811
U.S. House of Representatives,4,Write-In,R,county,Sioux,12
U.S. House of Representatives,4,Under Votes,R,county,Sioux,22
U.S. House of Representatives,4,Over Votes,R,county,Sioux,0
U.S. House of Representatives,4,Total,R,county,Sioux,845
U.S. House of Representatives,4,Steve King,R,county,Story,766
U.S. House of Representatives,4,Write-In,R,county,Story,17
U.S. House of Representatives,4,Under Votes,R,county,Story,42
U.S. House of Representatives,4,Over Votes,R,county,Story,0
U.S. House of Representatives,4,Total,R,county,Story,825
U.S. House of Representatives,4,Steve King,R,county,Webster,872
U.S. House of Representatives,4,Write-In,R,county,Webster,9
U.S. House of Representatives,4,Under Votes,R,county,Webster,115
U.S. House of Representatives,4,Over Votes,R,county,Webster,0
U.S. House of Representatives,4,Total,R,county,Webster,996
U.S. House of Representatives,4,Steve King,R,county,Winnebago,1314
U.S. House of Representatives,4,Write-In,R,county,Winnebago,9
U.S. House of Representatives,4,Under Votes,R,county,Winnebago,219
U.S. House of Representatives,4,Over Votes,R,county,Winnebago,0
U.S. House of Representatives,4,Total,R,county,Winnebago,1542
U.S. House of Representatives,4,Steve King,R,county,Woodbury,4874
U.S. House of Representatives,4,Write-In,R,county,Woodbury,85
U.S. House of Representatives,4,Under Votes,R,county,Woodbury,555
U.S. House of Representatives,4,Over Votes,R,county,Woodbury,1
U.S. House of Representatives,4,Total,R,county,Woodbury,5515
U.S. House of Representatives,4,Steve King,R,county,Wright,977
U.S. House of Representatives,4,Write-In,R,county,Wright,6
U.S. House of Representatives,4,Under Votes,R,county,Wright,0
U.S. House of Representatives,4,Over Votes,R,county,Wright,0
U.S. House of Representatives,4,Total,R,county,Wright,983
U.S. House of Representatives,4,Steve King,R,county,Total,38238
U.S. House of Representatives,4,Write-In,R,county,Total,420
U.S. House of Representatives,4,Under Votes,R,county,Total,5890
U.S. House of Representatives,4,Over Votes,R,county,Total,2
U.S. House of Representatives,4,Total,R,county,Total,44550
State Senator,2,Write-In,D,county,Cherokee,6
State Senator,2,Under Votes,D,county,Cherokee,30
State Senator,2,Over Votes,D,county,Cherokee,0
State Senator,2,Total,D,county,Cherokee,36
State Senator,2,Write-In,D,county,O'Brien,2
State Senator,2,Under Votes,D,county,O'Brien,166
State Senator,2,Over Votes,D,county,O'Brien,0
State Senator,2,Total,D,county,O'Brien,168
State Senator,2,Write-In,D,county,Plymouth,0
State Senator,2,Under Votes,D,county,Plymouth,4
State Senator,2,Over Votes,D,county,Plymouth,0
State Senator,2,Total,D,county,Plymouth,4
State Senator,2,Write-In,D,county,Sioux,2
State Senator,2,Under Votes,D,county,Sioux,61
State Senator,2,Over Votes,D,county,Sioux,0
State Senator,2,Total,D,county,Sioux,63
State Senator,2,Write-In,D,county,Total,10
State Senator,2,Under Votes,D,county,Total,261
State Senator,2,Over Votes,D,county,Total,0
State Senator,2,Total,D,county,Total,271
State Senator,2,Randy Feenstra,R,county,Cherokee,359
State Senator,2,Write-In,R,county,Cherokee,0
State Senator,2,Under Votes,R,county,Cherokee,14
State Senator,2,Over Votes,R,county,Cherokee,0
State Senator,2,Total,R,county,Cherokee,373
State Senator,2,Randy Feenstra,R,county,O'Brien,1531
State Senator,2,Write-In,R,county,O'Brien,3
State Senator,2,Under Votes,R,county,O'Brien,345
State Senator,2,Over Votes,R,county,O'Brien,0
State Senator,2,Total,R,county,O'Brien,1879
State Senator,2,Randy Feenstra,R,county,Plymouth,51
State Senator,2,Write-In,R,county,Plymouth,0
State Senator,2,Under Votes,R,county,Plymouth,19
State Senator,2,Over Votes,R,county,Plymouth,0
State Senator,2,Total,R,county,Plymouth,70
State Senator,2,Randy Feenstra,R,county,Sioux,833
State Senator,2,Write-In,R,county,Sioux,3
State Senator,2,Under Votes,R,county,Sioux,12
State Senator,2,Over Votes,R,county,Sioux,0
State Senator,2,Total,R,county,Sioux,848
State Senator,2,Randy Feenstra,R,county,Total,2774
State Senator,2,Write-In,R,county,Total,6
State Senator,2,Under Votes,R,county,Total,390
State Senator,2,Over Votes,R,county,Total,0
State Senator,2,Total,R,county,Total,3170
State Senator,4,Bob Jennings,D,county,Emmet,135
State Senator,4,Write-In,D,county,Emmet,0
State Senator,4,Under Votes,D,county,Emmet,23
State Senator,4,Over Votes,D,county,Emmet,0
State Senator,4,Total,D,county,Emmet,158
State Senator,4,Bob Jennings,D,county,Hancock,92
State Senator,4,Write-In,D,county,Hancock,2
State Senator,4,Under Votes,D,county,Hancock,10
State Senator,4,Over Votes,D,county,Hancock,0
State Senator,4,Total,D,county,Hancock,104
State Senator,4,Bob Jennings,D,county,Kossuth,257
State Senator,4,Write-In,D,county,Kossuth,1
State Senator,4,Under Votes,D,county,Kossuth,22
State Senator,4,Over Votes,D,county,Kossuth,0
State Senator,4,Total,D,county,Kossuth,280
State Senator,4,Bob Jennings,D,county,Winnebago,126
State Senator,4,Write-In,D,county,Winnebago,0
State Senator,4,Under Votes,D,county,Winnebago,15
State Senator,4,Over Votes,D,county,Winnebago,0
State Senator,4,Total,D,county,Winnebago,141
State Senator,4,Bob Jennings,D,county,Wright,88
State Senator,4,Write-In,D,county,Wright,0
State Senator,4,Under Votes,D,county,Wright,0
State Senator,4,Over Votes,D,county,Wright,0
State Senator,4,Total,D,county,Wright,88
State Senator,4,Bob Jennings,D,county,Total,698
State Senator,4,Write-In,D,county,Total,3
State Senator,4,Under Votes,D,county,Total,70
State Senator,4,Over Votes,D,county,Total,0
State Senator,4,Total,D,county,Total,771
State Senator,4,James E. Black,R,county,Emmet,152
State Senator,4,Dennis Guth,R,county,Emmet,175
State Senator,4,Write-In,R,county,Emmet,0
State Senator,4,Under Votes,R,county,Emmet,7
State Senator,4,Over Votes,R,county,Emmet,2
State Senator,4,Total,R,county,Emmet,336
State Senator,4,James E. Black,R,county,Hancock,310
State Senator,4,Dennis Guth,R,county,Hancock,685
State Senator,4,Write-In,R,county,Hancock,0
State Senator,4,Under Votes,R,county,Hancock,11
State Senator,4,Over Votes,R,county,Hancock,0
State Senator,4,Total,R,county,Hancock,1006
State Senator,4,James E. Black,R,county,Kossuth,827
State Senator,4,Dennis Guth,R,county,Kossuth,266
State Senator,4,Write-In,R,county,Kossuth,0
State Senator,4,Under Votes,R,county,Kossuth,24
State Senator,4,Over Votes,R,county,Kossuth,0
State Senator,4,Total,R,county,Kossuth,1117
State Senator,4,James E. Black,R,county,Winnebago,534
State Senator,4,Dennis Guth,R,county,Winnebago,881
State Senator,4,Write-In,R,county,Winnebago,3
State Senator,4,Under Votes,R,county,Winnebago,124
State Senator,4,Over Votes,R,county,Winnebago,0
State Senator,4,Total,R,county,Winnebago,1542
State Senator,4,James E. Black,R,county,Wright,510
State Senator,4,Dennis Guth,R,county,Wright,574
State Senator,4,Write-In,R,county,Wright,1
State Senator,4,Under Votes,R,county,Wright,0
State Senator,4,Over Votes,R,county,Wright,0
State Senator,4,Total,R,county,Wright,1085
State Senator,4,James E. Black,R,county,Total,2333
State Senator,4,Dennis Guth,R,county,Total,2581
State Senator,4,Write-In,R,county,Total,4
State Senator,4,Under Votes,R,county,Total,166
State Senator,4,Over Votes,R,county,Total,2
State Senator,4,Total,R,county,Total,5086
State Senator,6,Mary C. Bruner,D,county,Audubon,228
State Senator,6,Write-In,D,county,Audubon,3
State Senator,6,Under Votes,D,county,Audubon,85
State Senator,6,Over Votes,D,county,Audubon,0
State Senator,6,Total,D,county,Audubon,316
State Senator,6,Mary C. Bruner,D,county,Buena Vista,65
State Senator,6,Write-In,D,county,Buena Vista,0
State Senator,6,Under Votes,D,county,Buena Vista,8
State Senator,6,Over Votes,D,county,Buena Vista,0
State Senator,6,Total,D,county,Buena Vista,73
State Senator,6,Mary C. Bruner,D,county,Carroll,215
State Senator,6,Write-In,D,county,Carroll,2
State Senator,6,Under Votes,D,county,Carroll,27
State Senator,6,Over Votes,D,county,Carroll,0
State Senator,6,Total,D,county,Carroll,244
State Senator,6,Mary C. Bruner,D,county,Crawford,55
State Senator,6,Write-In,D,county,Crawford,0
State Senator,6,Under Votes,D,county,Crawford,16
State Senator,6,Over Votes,D,county,Crawford,0
State Senator,6,Total,D,county,Crawford,71
State Senator,6,Mary C. Bruner,D,county,Sac,84
State Senator,6,Write-In,D,county,Sac,1
State Senator,6,Under Votes,D,county,Sac,8
State Senator,6,Over Votes,D,county,Sac,0
State Senator,6,Total,D,county,Sac,93
State Senator,6,Mary C. Bruner,D,county,Total,647
State Senator,6,Write-In,D,county,Total,6
State Senator,6,Under Votes,D,county,Total,144
State Senator,6,Over Votes,D,county,Total,0
State Senator,6,Total,D,county,Total,797
State Senator,6,Matthew Biede,R,county,Audubon,95
State Senator,6,Adam Schweers,R,county,Audubon,189
State Senator,6,Mark Segebart,R,county,Audubon,249
State Senator,6,Write-In,R,county,Audubon,5
State Senator,6,Under Votes,R,county,Audubon,261
State Senator,6,Over Votes,R,county,Audubon,0
State Senator,6,Total,R,county,Audubon,799
State Senator,6,Matthew Biede,R,county,Buena Vista,63
State Senator,6,Adam Schweers,R,county,Buena Vista,83
State Senator,6,Mark Segebart,R,county,Buena Vista,245
State Senator,6,Write-In,R,county,Buena Vista,1
State Senator,6,Under Votes,R,county,Buena Vista,31
State Senator,6,Over Votes,R,county,Buena Vista,0
State Senator,6,Total,R,county,Buena Vista,423
State Senator,6,Matthew Biede,R,county,Carroll,41
State Senator,6,Adam Schweers,R,county,Carroll,617
State Senator,6,Mark Segebart,R,county,Carroll,325
State Senator,6,Write-In,R,county,Carroll,1
State Senator,6,Under Votes,R,county,Carroll,11
State Senator,6,Over Votes,R,county,Carroll,1
State Senator,6,Total,R,county,Carroll,996
State Senator,6,Matthew Biede,R,county,Crawford,9
State Senator,6,Adam Schweers,R,county,Crawford,43
State Senator,6,Mark Segebart,R,county,Crawford,191
State Senator,6,Write-In,R,county,Crawford,1
State Senator,6,Under Votes,R,county,Crawford,10
State Senator,6,Over Votes,R,county,Crawford,0
State Senator,6,Total,R,county,Crawford,254
State Senator,6,Matthew Biede,R,county,Sac,144
State Senator,6,Adam Schweers,R,county,Sac,150
State Senator,6,Mark Segebart,R,county,Sac,263
State Senator,6,Write-In,R,county,Sac,1
State Senator,6,Under Votes,R,county,Sac,65
State Senator,6,Over Votes,R,county,Sac,0
State Senator,6,Total,R,county,Sac,623
State Senator,6,Matthew Biede,R,county,Total,352
State Senator,6,Adam Schweers,R,county,Total,1082
State Senator,6,Mark Segebart,R,county,Total,1273
State Senator,6,Write-In,R,county,Total,9
State Senator,6,Under Votes,R,county,Total,378
State Senator,6,Over Votes,R,county,Total,1
State Senator,6,Total,R,county,Total,3095
State Senator,8,Michael E. Gronstal,D,county,Pottawattamie,612
State Senator,8,Write-In,D,county,Pottawattamie,12
State Senator,8,Under Votes,D,county,Pottawattamie,59
State Senator,8,Over Votes,D,county,Pottawattamie,0
State Senator,8,Total,D,county,Pottawattamie,683
State Senator,8,Michael E. Gronstal,D,county,Total,612
State Senator,8,Write-In,D,county,Total,12
State Senator,8,Under Votes,D,county,Total,59
State Senator,8,Over Votes,D,county,Total,0
State Senator,8,Total,D,county,Total,683
State Senator,8,Al Ringgenberg,R,county,Pottawattamie,1969
State Senator,8,Write-In,R,county,Pottawattamie,28
State Senator,8,Under Votes,R,county,Pottawattamie,509
State Senator,8,Over Votes,R,county,Pottawattamie,1
State Senator,8,Total,R,county,Pottawattamie,2507
State Senator,8,Al Ringgenberg,R,county,Total,1969
State Senator,8,Write-In,R,county,Total,28
State Senator,8,Under Votes,R,county,Total,509
State Senator,8,Over Votes,R,county,Total,1
State Senator,8,Total,R,county,Total,2507
State Senator,10,Write-In,D,county,Adair,3
State Senator,10,Under Votes,D,county,Adair,58
State Senator,10,Over Votes,D,county,Adair,0
State Senator,10,Total,D,county,Adair,61
State Senator,10,Write-In,D,county,Cass,2
State Senator,10,Under Votes,D,county,Cass,14
State Senator,10,Over Votes,D,county,Cass,0
State Senator,10,Total,D,county,Cass,16
State Senator,10,Write-In,D,county,Dallas,24
State Senator,10,Under Votes,D,county,Dallas,271
State Senator,10,Over Votes,D,county,Dallas,0
State Senator,10,Total,D,county,Dallas,295
State Senator,10,Write-In,D,county,Guthrie,6
State Senator,10,Under Votes,D,county,Guthrie,334
State Senator,10,Over Votes,D,county,Guthrie,0
State Senator,10,Total,D,county,Guthrie,340
State Senator,10,Write-In,D,county,Polk,3
State Senator,10,Under Votes,D,county,Polk,24
State Senator,10,Over Votes,D,county,Polk,0
State Senator,10,Total,D,county,Polk,27
State Senator,10,Write-In,D,county,Total,38
State Senator,10,Under Votes,D,county,Total,701
State Senator,10,Over Votes,D,county,Total,0
State Senator,10,Total,D,county,Total,739
State Senator,10,Jake Chapman,R,county,Adair,220
State Senator,10,Matthew T. Mardesen,R,county,Adair,69
State Senator,10,Write-In,R,county,Adair,0
State Senator,10,Under Votes,R,county,Adair,16
State Senator,10,Over Votes,R,county,Adair,0
State Senator,10,Total,R,county,Adair,305
State Senator,10,Jake Chapman,R,county,Cass,25
State Senator,10,Matthew T. Mardesen,R,county,Cass,106
State Senator,10,Write-In,R,county,Cass,0
State Senator,10,Under Votes,R,county,Cass,1
State Senator,10,Over Votes,R,county,Cass,0
State Senator,10,Total,R,county,Cass,132
State Senator,10,Jake Chapman,R,county,Dallas,1177
State Senator,10,Matthew T. Mardesen,R,county,Dallas,625
State Senator,10,Write-In,R,county,Dallas,6
State Senator,10,Under Votes,R,county,Dallas,145
State Senator,10,Over Votes,R,county,Dallas,0
State Senator,10,Total,R,county,Dallas,1953
State Senator,10,Jake Chapman,R,county,Guthrie,315
State Senator,10,Matthew T. Mardesen,R,county,Guthrie,119
State Senator,10,Write-In,R,county,Guthrie,1
State Senator,10,Under Votes,R,county,Guthrie,21
State Senator,10,Over Votes,R,county,Guthrie,0
State Senator,10,Total,R,county,Guthrie,456
State Senator,10,Jake Chapman,R,county,Polk,63
State Senator,10,Matthew T. Mardesen,R,county,Polk,30
State Senator,10,Write-In,R,county,Polk,0
State Senator,10,Under Votes,R,county,Polk,5
State Senator,10,Over Votes,R,county,Polk,0
State Senator,10,Total,R,county,Polk,98
State Senator,10,Jake Chapman,R,county,Total,1800
State Senator,10,Matthew T. Mardesen,R,county,Total,949
State Senator,10,Write-In,R,county,Total,7
State Senator,10,Under Votes,R,county,Total,188
State Senator,10,Over Votes,R,county,Total,0
State Senator,10,Total,R,county,Total,2944
State Senator,12,Write-In,D,county,Fremont,7
State Senator,12,Under Votes,D,county,Fremont,25
State Senator,12,Over Votes,D,county,Fremont,0
State Senator,12,Total,D,county,Fremont,32
State Senator,12,Write-In,D,county,Mills,10
State Senator,12,Under Votes,D,county,Mills,104
State Senator,12,Over Votes,D,county,Mills,0
State Senator,12,Total,D,county,Mills,114
State Senator,12,Write-In,D,county,Montgomery,12
State Senator,12,Under Votes,D,county,Montgomery,119
State Senator,12,Over Votes,D,county,Montgomery,0
State Senator,12,Total,D,county,Montgomery,131
State Senator,12,Write-In,D,county,Page,9
State Senator,12,Under Votes,D,county,Page,77
State Senator,12,Over Votes,D,county,Page,0
State Senator,12,Total,D,county,Page,86
State Senator,12,Write-In,D,county,Ringgold,1
State Senator,12,Under Votes,D,county,Ringgold,123
State Senator,12,Over Votes,D,county,Ringgold,0
State Senator,12,Total,D,county,Ringgold,124
State Senator,12,Write-In,D,county,Taylor,2
State Senator,12,Under Votes,D,county,Taylor,124
State Senator,12,Over Votes,D,county,Taylor,0
State Senator,12,Total,D,county,Taylor,126
State Senator,12,Write-In,D,county,Total,41
State Senator,12,Under Votes,D,county,Total,572
State Senator,12,Over Votes,D,county,Total,0
State Senator,12,Total,D,county,Total,613
State Senator,12,Joni K. Ernst,R,county,Fremont,236
State Senator,12,Write-In,R,county,Fremont,2
State Senator,12,Under Votes,R,county,Fremont,3
State Senator,12,Over Votes,R,county,Fremont,0
State Senator,12,Total,R,county,Fremont,241
State Senator,12,Joni K. Ernst,R,county,Mills,1135
State Senator,12,Write-In,R,county,Mills,3
State Senator,12,Under Votes,R,county,Mills,376
State Senator,12,Over Votes,R,county,Mills,0
State Senator,12,Total,R,county,Mills,1514
State Senator,12,Joni K. Ernst,R,county,Montgomery,1794
State Senator,12,Write-In,R,county,Montgomery,7
State Senator,12,Under Votes,R,county,Montgomery,155
State Senator,12,Over Votes,R,county,Montgomery,0
State Senator,12,Total,R,county,Montgomery,1956
State Senator,12,Joni K. Ernst,R,county,Page,941
State Senator,12,Write-In,R,county,Page,4
State Senator,12,Under Votes,R,county,Page,113
State Senator,12,Over Votes,R,county,Page,0
State Senator,12,Total,R,county,Page,1058
State Senator,12,Joni K. Ernst,R,county,Ringgold,666
State Senator,12,Write-In,R,county,Ringgold,1
State Senator,12,Under Votes,R,county,Ringgold,190
State Senator,12,Over Votes,R,county,Ringgold,0
State Senator,12,Total,R,county,Ringgold,857
State Senator,12,Joni K. Ernst,R,county,Taylor,839
State Senator,12,Write-In,R,county,Taylor,1
State Senator,12,Under Votes,R,county,Taylor,220
State Senator,12,Over Votes,R,county,Taylor,0
State Senator,12,Total,R,county,Taylor,1060
State Senator,12,Joni K. Ernst,R,county,Total,5611
State Senator,12,Write-In,R,county,Total,18
State Senator,12,Under Votes,R,county,Total,1057
State Senator,12,Over Votes,R,county,Total,0
State Senator,12,Total,R,county,Total,6686
State Senator,14,Jason Demichelis,D,county,Clarke,108
State Senator,14,Dick Schrad,D,county,Clarke,181
State Senator,14,Write-In,D,county,Clarke,0
State Senator,14,Under Votes,D,county,Clarke,94
State Senator,14,Over Votes,D,county,Clarke,0
State Senator,14,Total,D,county,Clarke,383
State Senator,14,Jason Demichelis,D,county,Decatur,61
State Senator,14,Dick Schrad,D,county,Decatur,111
State Senator,14,Write-In,D,county,Decatur,2
State Senator,14,Under Votes,D,county,Decatur,52
State Senator,14,Over Votes,D,county,Decatur,0
State Senator,14,Total,D,county,Decatur,226
State Senator,14,Jason Demichelis,D,county,Jasper,13
State Senator,14,Dick Schrad,D,county,Jasper,29
State Senator,14,Write-In,D,county,Jasper,0
State Senator,14,Under Votes,D,county,Jasper,5
State Senator,14,Over Votes,D,county,Jasper,0
State Senator,14,Total,D,county,Jasper,47
State Senator,14,Jason Demichelis,D,county,Lucas,62
State Senator,14,Dick Schrad,D,county,Lucas,79
State Senator,14,Write-In,D,county,Lucas,1
State Senator,14,Under Votes,D,county,Lucas,0
State Senator,14,Over Votes,D,county,Lucas,0
State Senator,14,Total,D,county,Lucas,142
State Senator,14,Jason Demichelis,D,county,Marion,71
State Senator,14,Dick Schrad,D,county,Marion,320
State Senator,14,Write-In,D,county,Marion,0
State Senator,14,Under Votes,D,county,Marion,18
State Senator,14,Over Votes,D,county,Marion,0
State Senator,14,Total,D,county,Marion,409
State Senator,14,Jason Demichelis,D,county,Wayne,60
State Senator,14,Dick Schrad,D,county,Wayne,55
State Senator,14,Write-In,D,county,Wayne,1
State Senator,14,Under Votes,D,county,Wayne,0
State Senator,14,Over Votes,D,county,Wayne,0
State Senator,14,Total,D,county,Wayne,116
State Senator,14,Jason Demichelis,D,county,Total,375
State Senator,14,Dick Schrad,D,county,Total,775
State Senator,14,Write-In,D,county,Total,4
State Senator,14,Under Votes,D,county,Total,169
State Senator,14,Over Votes,D,county,Total,0
State Senator,14,Total,D,county,Total,1323
State Senator,14,Steven Everly,R,county,Clarke,92
State Senator,14,Stephanie Jones,R,county,Clarke,39
State Senator,14,Amy Sinclair,R,county,Clarke,456
State Senator,14,Write-In,R,county,Clarke,0
State Senator,14,Under Votes,R,county,Clarke,59
State Senator,14,Over Votes,R,county,Clarke,0
State Senator,14,Total,R,county,Clarke,646
State Senator,14,Steven Everly,R,county,Decatur,77
State Senator,14,Stephanie Jones,R,county,Decatur,24
State Senator,14,Amy Sinclair,R,county,Decatur,246
State Senator,14,Write-In,R,county,Decatur,0
State Senator,14,Under Votes,R,county,Decatur,15
State Senator,14,Over Votes,R,county,Decatur,0
State Senator,14,Total,R,county,Decatur,362
State Senator,14,Steven Everly,R,county,Jasper,106
State Senator,14,Stephanie Jones,R,county,Jasper,20
State Senator,14,Amy Sinclair,R,county,Jasper,153
State Senator,14,Write-In,R,county,Jasper,1
State Senator,14,Under Votes,R,county,Jasper,29
State Senator,14,Over Votes,R,county,Jasper,0
State Senator,14,Total,R,county,Jasper,309
State Senator,14,Steven Everly,R,county,Lucas,119
State Senator,14,Stephanie Jones,R,county,Lucas,23
State Senator,14,Amy Sinclair,R,county,Lucas,456
State Senator,14,Write-In,R,county,Lucas,0
State Senator,14,Under Votes,R,county,Lucas,8
State Senator,14,Over Votes,R,county,Lucas,0
State Senator,14,Total,R,county,Lucas,606
State Senator,14,Steven Everly,R,county,Marion,697
State Senator,14,Stephanie Jones,R,county,Marion,135
State Senator,14,Amy Sinclair,R,county,Marion,957
State Senator,14,Write-In,R,county,Marion,1
State Senator,14,Under Votes,R,county,Marion,193
State Senator,14,Over Votes,R,county,Marion,0
State Senator,14,Total,R,county,Marion,1983
State Senator,14,Steven Everly,R,county,Wayne,25
State Senator,14,Stephanie Jones,R,county,Wayne,6
State Senator,14,Amy Sinclair,R,county,Wayne,384
State Senator,14,Write-In,R,county,Wayne,1
State Senator,14,Under Votes,R,county,Wayne,0
State Senator,14,Over Votes,R,county,Wayne,0
State Senator,14,Total,R,county,Wayne,416
State Senator,14,Steven Everly,R,county,Total,1116
State Senator,14,Stephanie Jones,R,county,Total,247
State Senator,14,Amy Sinclair,R,county,Total,2652
State Senator,14,Write-In,R,county,Total,3
State Senator,14,Under Votes,R,county,Total,304
State Senator,14,Over Votes,R,county,Total,0
State Senator,14,Total,R,county,Total,4322
State Senator,16,Dick L. Dearden,D,county,Polk,311
State Senator,16,Write-In,D,county,Polk,5
State Senator,16,Under Votes,D,county,Polk,35
State Senator,16,Over Votes,D,county,Polk,0
State Senator,16,Total,D,county,Polk,351
State Senator,16,Dick L. Dearden,D,county,Total,311
State Senator,16,Write-In,D,county,Total,5
State Senator,16,Under Votes,D,county,Total,35
State Senator,16,Over Votes,D,county,Total,0
State Senator,16,Total,D,county,Total,351
State Senator,16,David Scott Edwards,R,county,Polk,350
State Senator,16,Write-In,R,county,Polk,7
State Senator,16,Under Votes,R,county,Polk,30
State Senator,16,Over Votes,R,county,Polk,0
State Senator,16,Total,R,county,Polk,387
State Senator,16,David Scott Edwards,R,county,Total,350
State Senator,16,Write-In,R,county,Total,7
State Senator,16,Under Votes,R,county,Total,30
State Senator,16,Over Votes,R,county,Total,0
State Senator,16,Total,R,county,Total,387
State Senator,18,Janet Petersen,D,county,Polk,2284
