office,district,candidate,party,reporting_level,jurisdiction,votes
State Representative,018,Jackie Reeder,Democratic,county,BREMER,162
State Representative,018,Write-In Votes,Democratic,county,BREMER,0
State Representative,018,Totals,Democratic,county,BREMER,162
State Representative,018,Jackie Reeder,Democratic,county,FAYETTE,405
State Representative,018,Write-In Votes,Democratic,county,FAYETTE,2
State Representative,018,Totals,Democratic,county,FAYETTE,407
State Representative,018,Jackie Reeder,Democratic,racewide,Totals,631
State Representative,018,Write-In Votes,Democratic,racewide,Totals,2
State Representative,018,Totals,Democratic,racewide,Totals,633
State Representative,018,Write-In Votes,Iowa Green Party,county,BLACK HAWK,0
State Representative,018,Totals,Iowa Green Party,county,BLACK HAWK,
State Representative,018,Write-In Votes,Iowa Green Party,county,BREMER,0
State Representative,018,Totals,Iowa Green Party,county,BREMER,
State Representative,018,Write-In Votes,Iowa Green Party,county,FAYETTE,0
State Representative,018,Totals,Iowa Green Party,county,FAYETTE,
State Representative,018,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,018,Totals,Iowa Green Party,racewide,Totals,
State Representative,018,David Lalk,Republican,county,BLACK HAWK,162
State Representative,018,Write-In Votes,Republican,county,BLACK HAWK,0
State Representative,018,Totals,Republican,county,BLACK HAWK,162
State Representative,018,David Lalk,Republican,county,BREMER,492
State Representative,018,Write-In Votes,Republican,county,BREMER,2
State Representative,018,Totals,Republican,county,BREMER,494
State Representative,018,David Lalk,Republican,county,FAYETTE,1043
State Representative,018,Write-In Votes,Republican,county,FAYETTE,0
State Representative,018,Totals,Republican,county,FAYETTE,1043
State Representative,018,David Lalk,Republican,racewide,Totals,1697
State Representative,018,Write-In Votes,Republican,racewide,Totals,2
State Representative,018,Totals,Republican,racewide,Totals,1699
State Representative,019,Bob Murphy,Democratic,county,BLACK HAWK,852
State Representative,019,Write-In Votes,Democratic,county,BLACK HAWK,5
State Representative,019,Totals,Democratic,county,BLACK HAWK,857
State Representative,019,Bob Murphy,Democratic,racewide,Totals,852
State Representative,019,Write-In Votes,Democratic,racewide,Totals,5
State Representative,019,Totals,Democratic,racewide,Totals,857
State Representative,019,Write-In Votes,Iowa Green Party,county,BLACK HAWK,1
State Representative,019,Totals,Iowa Green Party,county,BLACK HAWK,
State Representative,019,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Representative,019,Totals,Iowa Green Party,racewide,Totals,
State Representative,019,Ervin A. Dennis,Republican,county,BLACK HAWK,1123
State Representative,019,Steve C. Firman,Republican,county,BLACK HAWK,940
State Representative,019,Write-In Votes,Republican,county,BLACK HAWK,0
State Representative,019,Totals,Republican,county,BLACK HAWK,2063
State Representative,019,Ervin A. Dennis,Republican,racewide,Totals,1123
State Representative,019,Steve C. Firman,Republican,racewide,Totals,940
State Representative,019,Write-In Votes,Republican,racewide,Totals,0
State Representative,019,Totals,Republican,racewide,Totals,2063
State Representative,020,Jeff Danielson,Democratic,county,BLACK HAWK,883
State Representative,020,Write-In Votes,Democratic,county,BLACK HAWK,5
State Representative,020,Totals,Democratic,county,BLACK HAWK,888
State Representative,020,Jeff Danielson,Democratic,racewide,Totals,883
State Representative,020,Write-In Votes,Democratic,racewide,Totals,5
State Representative,020,Totals,Democratic,racewide,Totals,888
State Representative,020,Write-In Votes,Iowa Green Party,county,BLACK HAWK,0
State Representative,020,Totals,Iowa Green Party,county,BLACK HAWK,
State Representative,020,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,020,Totals,Iowa Green Party,racewide,Totals,
State Representative,020,Willard Jenkins,Republican,county,BLACK HAWK,1777
State Representative,020,Write-In Votes,Republican,county,BLACK HAWK,4
State Representative,020,Totals,Republican,county,BLACK HAWK,1781
State Representative,020,Willard Jenkins,Republican,racewide,Totals,1777
State Representative,020,Write-In Votes,Republican,racewide,Totals,4
State Representative,020,Totals,Republican,racewide,Totals,1781
State Representative,021,Don Shoultz,Democratic,county,BLACK HAWK,886
State Representative,021,Write-In Votes,Democratic,county,BLACK HAWK,2
State Representative,021,Totals,Democratic,county,BLACK HAWK,888
State Representative,021,Don Shoultz,Democratic,racewide,Totals,886
State Representative,021,Write-In Votes,Democratic,racewide,Totals,2
State Representative,021,Totals,Democratic,racewide,Totals,888
State Representative,021,Write-In Votes,Iowa Green Party,county,BLACK HAWK,2
State Representative,021,Totals,Iowa Green Party,county,BLACK HAWK,
State Representative,021,Write-In Votes,Iowa Green Party,racewide,Totals,2
State Representative,021,Totals,Iowa Green Party,racewide,Totals,
State Representative,021,Allen Coppock,Republican,county,BLACK HAWK,1038
State Representative,021,Write-In Votes,Republican,county,BLACK HAWK,1
State Representative,021,Totals,Republican,county,BLACK HAWK,1039
State Representative,021,Allen Coppock,Republican,racewide,Totals,1038
State Representative,021,Write-In Votes,Republican,racewide,Totals,1
State Representative,021,Totals,Republican,racewide,Totals,1039
State Representative,022,Deborah L. Berry,Democratic,county,BLACK HAWK,597
State Representative,022,Quentin Hart,Democratic,county,BLACK HAWK,440
State Representative,022,Joe Rodriguez,Democratic,county,BLACK HAWK,422
State Representative,022,Melvina B. Scott,Democratic,county,BLACK HAWK,346
State Representative,022,Write-In Votes,Democratic,county,BLACK HAWK,1
State Representative,022,Totals,Democratic,county,BLACK HAWK,1806
State Representative,022,Deborah L. Berry,Democratic,racewide,Totals,597
State Representative,022,Quentin Hart,Democratic,racewide,Totals,440
State Representative,022,Joe Rodriguez,Democratic,racewide,Totals,422
State Representative,022,Melvina B. Scott,Democratic,racewide,Totals,346
State Representative,022,Write-In Votes,Democratic,racewide,Totals,1
State Representative,022,Totals,Democratic,racewide,Totals,1806
State Representative,022,Write-In Votes,Iowa Green Party,county,BLACK HAWK,0
State Representative,022,Totals,Iowa Green Party,county,BLACK HAWK,
State Representative,022,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,022,Totals,Iowa Green Party,racewide,Totals,
State Representative,022,Write-In Votes,Republican,county,BLACK HAWK,21
State Representative,022,Totals,Republican,county,BLACK HAWK,
State Representative,022,Write-In Votes,Republican,racewide,Totals,21
State Representative,022,Totals,Republican,racewide,Totals,
State Representative,023,Write-In Votes,Democrat,county,BLACK HAWK,12
State Representative,023,Totals,Democrat,county,BLACK HAWK,
State Representative,023,Write-In Votes,Democrat,county,BUCHANAN,111
State Representative,023,Totals,Democrat,county,BUCHANAN,
State Representative,023,Write-In Votes,Democrat,county,FAYETTE,1
State Representative,023,Totals,Democrat,county,FAYETTE,
State Representative,023,Write-In Votes,Democrat,racewide,Totals,124
State Representative,023,Totals,Democrat,racewide,Totals,
State Representative,023,Write-In Votes,Iowa Green Party,county,BLACK HAWK,0
State Representative,023,Totals,Iowa Green Party,county,BLACK HAWK,
State Representative,023,Write-In Votes,Iowa Green Party,county,BUCHANAN,0
State Representative,023,Totals,Iowa Green Party,county,BUCHANAN,
State Representative,023,Write-In Votes,Iowa Green Party,county,FAYETTE,0
State Representative,023,Totals,Iowa Green Party,county,FAYETTE,
State Representative,023,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,023,Totals,Iowa Green Party,racewide,Totals,
State Representative,023,Dan Rasmussen,Republican,county,BLACK HAWK,300
State Representative,023,Write-In Votes,Republican,county,BLACK HAWK,0
State Representative,023,Totals,Republican,county,BLACK HAWK,300
State Representative,023,Dan Rasmussen,Republican,county,BUCHANAN,1074
State Representative,023,Write-In Votes,Republican,county,BUCHANAN,2
State Representative,023,Totals,Republican,county,BUCHANAN,1076
State Representative,023,Dan Rasmussen,Republican,county,FAYETTE,2
State Representative,023,Write-In Votes,Republican,county,FAYETTE,0
State Representative,023,Totals,Republican,county,FAYETTE,2
State Representative,023,Dan Rasmussen,Republican,racewide,Totals,1376
State Representative,023,Write-In Votes,Republican,racewide,Totals,2
State Representative,023,Totals,Republican,racewide,Totals,1378
State Representative,024,Write-In Votes,Democrat,county,CLAYTON,203
State Representative,024,Totals,Democrat,county,CLAYTON,
State Representative,024,Write-In Votes,Democrat,county,DELAWARE,10
State Representative,024,Totals,Democrat,county,DELAWARE,
State Representative,024,Write-In Votes,Democrat,county,FAYETTE,11
State Representative,024,Totals,Democrat,county,FAYETTE,
State Representative,024,Write-In Votes,Democrat,racewide,Totals,224
State Representative,024,Totals,Democrat,racewide,Totals,
State Representative,024,Write-In Votes,Iowa Green Party,county,CLAYTON,1
State Representative,024,Totals,Iowa Green Party,county,CLAYTON,
State Representative,024,Write-In Votes,Iowa Green Party,county,DELAWARE,0
State Representative,024,Totals,Iowa Green Party,county,DELAWARE,
State Representative,024,Write-In Votes,Iowa Green Party,county,FAYETTE,0
State Representative,024,Totals,Iowa Green Party,county,FAYETTE,
State Representative,024,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Representative,024,Totals,Iowa Green Party,racewide,Totals,
State Representative,024,Leigh A. Rekow,Republican,county,CLAYTON,893
State Representative,024,Write-In Votes,Republican,county,CLAYTON,14
State Representative,024,Totals,Republican,county,CLAYTON,907
State Representative,024,Leigh A. Rekow,Republican,county,DELAWARE,216
State Representative,024,Write-In Votes,Republican,county,DELAWARE,10
State Representative,024,Totals,Republican,county,DELAWARE,226
State Representative,024,Leigh A. Rekow,Republican,county,FAYETTE,397
State Representative,024,Write-In Votes,Republican,county,FAYETTE,1
State Representative,024,Totals,Republican,county,FAYETTE,398
State Representative,024,Leigh A. Rekow,Republican,racewide,Totals,1506
State Representative,024,Write-In Votes,Republican,racewide,Totals,25
State Representative,024,Totals,Republican,racewide,Totals,1531
State Representative,025,Robert J. Osterhaus,Democratic,county,CLINTON,70
State Representative,025,Write-In Votes,Democratic,county,CLINTON,0
State Representative,025,Totals,Democratic,county,CLINTON,70
State Representative,025,Robert J. Osterhaus,Democratic,county,DUBUQUE,174
State Representative,025,Write-In Votes,Democratic,county,DUBUQUE,2
State Representative,025,Totals,Democratic,county,DUBUQUE,176
State Representative,025,Robert J. Osterhaus,Democratic,county,JACKSON,883
State Representative,025,Write-In Votes,Democratic,county,JACKSON,1
State Representative,025,Totals,Democratic,county,JACKSON,884
State Representative,025,Robert J. Osterhaus,Democratic,racewide,Totals,1127
State Representative,025,Write-In Votes,Democratic,racewide,Totals,3
State Representative,025,Totals,Democratic,racewide,Totals,1130
State Representative,025,Write-In Votes,Iowa Green Party,county,CLINTON,0
State Representative,025,Totals,Iowa Green Party,county,CLINTON,
State Representative,025,Write-In Votes,Iowa Green Party,county,DUBUQUE,0
State Representative,025,Totals,Iowa Green Party,county,DUBUQUE,
State Representative,025,Write-In Votes,Iowa Green Party,county,JACKSON,0
State Representative,025,Totals,Iowa Green Party,county,JACKSON,
State Representative,025,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,025,Totals,Iowa Green Party,racewide,Totals,
State Representative,025,Write-In Votes,Republican,county,CLINTON,0
State Representative,025,Totals,Republican,county,CLINTON,
State Representative,025,Write-In Votes,Republican,county,DUBUQUE,8
State Representative,025,Totals,Republican,county,DUBUQUE,
State Representative,025,Write-In Votes,Republican,county,JACKSON,1
State Representative,025,Totals,Republican,county,JACKSON,
State Representative,025,Write-In Votes,Republican,racewide,Totals,9
State Representative,025,Totals,Republican,racewide,Totals,
State Representative,026,Polly Bukta,Democratic,county,CLINTON,717
State Representative,026,Write-In Votes,Democratic,county,CLINTON,2
State Representative,026,Totals,Democratic,county,CLINTON,719
State Representative,026,Polly Bukta,Democratic,racewide,Totals,717
State Representative,026,Write-In Votes,Democratic,racewide,Totals,2
State Representative,026,Totals,Democratic,racewide,Totals,719
State Representative,026,Write-In Votes,Iowa Green Party,county,CLINTON,0
State Representative,026,Totals,Iowa Green Party,county,CLINTON,
State Representative,026,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,026,Totals,Iowa Green Party,racewide,Totals,
State Representative,026,Write-In Votes,Republican,county,CLINTON,2
State Representative,026,Totals,Republican,county,CLINTON,
State Representative,026,Write-In Votes,Republican,racewide,Totals,2
State Representative,026,Totals,Republican,racewide,Totals,
State Representative,027,Pam Jochum,Democratic,county,DUBUQUE,1330
State Representative,027,Write-In Votes,Democratic,county,DUBUQUE,4
State Representative,027,Totals,Democratic,county,DUBUQUE,1334
State Representative,027,Pam Jochum,Democratic,racewide,Totals,1330
State Representative,027,Write-In Votes,Democratic,racewide,Totals,4
State Representative,027,Totals,Democratic,racewide,Totals,1334
State Representative,027,Write-In Votes,Iowa Green Party,county,DUBUQUE,2
State Representative,027,Totals,Iowa Green Party,county,DUBUQUE,
State Representative,027,Write-In Votes,Iowa Green Party,racewide,Totals,2
State Representative,027,Totals,Iowa Green Party,racewide,Totals,
State Representative,027,Write-In Votes,Republican,county,DUBUQUE,12
State Representative,027,Totals,Republican,county,DUBUQUE,
State Representative,027,Write-In Votes,Republican,racewide,Totals,12
State Representative,027,Totals,Republican,racewide,Totals,
State Representative,028,Pat Murphy,Democratic,county,DUBUQUE,1234
State Representative,028,Write-In Votes,Democratic,county,DUBUQUE,2
State Representative,028,Totals,Democratic,county,DUBUQUE,1236
State Representative,028,Pat Murphy,Democratic,racewide,Totals,1234
State Representative,028,Write-In Votes,Democratic,racewide,Totals,2
State Representative,028,Totals,Democratic,racewide,Totals,1236
State Representative,028,Write-In Votes,Iowa Green Party,county,DUBUQUE,0
State Representative,028,Totals,Iowa Green Party,county,DUBUQUE,
State Representative,028,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,028,Totals,Iowa Green Party,racewide,Totals,
State Representative,028,Write-In Votes,Republican,county,DUBUQUE,31
State Representative,028,Totals,Republican,county,DUBUQUE,
State Representative,028,Write-In Votes,Republican,racewide,Totals,31
State Representative,028,Totals,Republican,racewide,Totals,
State Representative,029,Ro Foege,Democratic,county,JOHNSON,163
State Representative,029,Write-In Votes,Democratic,county,JOHNSON,0
State Representative,029,Totals,Democratic,county,JOHNSON,163
State Representative,029,Ro Foege,Democratic,county,LINN,322
State Representative,029,Write-In Votes,Democratic,county,LINN,2
State Representative,029,Totals,Democratic,county,LINN,324
State Representative,029,Ro Foege,Democratic,racewide,Totals,485
State Representative,029,Write-In Votes,Democratic,racewide,Totals,2
State Representative,029,Totals,Democratic,racewide,Totals,487
State Representative,029,Write-In Votes,Iowa Green Party,county,JOHNSON,0
State Representative,029,Totals,Iowa Green Party,county,JOHNSON,
State Representative,029,Write-In Votes,Iowa Green Party,county,LINN,0
State Representative,029,Totals,Iowa Green Party,county,LINN,
State Representative,029,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,029,Totals,Iowa Green Party,racewide,Totals,
State Representative,029,Write-In Votes,Republican,county,JOHNSON,3
State Representative,029,Totals,Republican,county,JOHNSON,
State Representative,029,Write-In Votes,Republican,county,LINN,7
State Representative,029,Totals,Republican,county,LINN,
State Representative,029,Write-In Votes,Republican,racewide,Totals,10
State Representative,029,Totals,Republican,racewide,Totals,
State Representative,030,Dick Myers,Democratic,county,JOHNSON,185
State Representative,030,Write-In Votes,Democratic,county,JOHNSON,1
State Representative,030,Totals,Democratic,county,JOHNSON,186
State Representative,030,Dick Myers,Democratic,racewide,Totals,185
State Representative,030,Write-In Votes,Democratic,racewide,Totals,1
State Representative,030,Totals,Democratic,racewide,Totals,186
State Representative,030,Write-In Votes,Iowa Green Party,county,JOHNSON,0
State Representative,030,Totals,Iowa Green Party,county,JOHNSON,
State Representative,030,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,030,Totals,Iowa Green Party,racewide,Totals,
State Representative,030,Paul E. Knupp,Republican,county,JOHNSON,652
State Representative,030,Write-In Votes,Republican,county,JOHNSON,3
State Representative,030,Totals,Republican,county,JOHNSON,655
State Representative,030,Paul E. Knupp,Republican,racewide,Totals,652
State Representative,030,Write-In Votes,Republican,racewide,Totals,3
State Representative,030,Totals,Republican,racewide,Totals,655
State Representative,031,Gary Hart,Democratic,county,DUBUQUE,551
State Representative,031,Write-In Votes,Democratic,county,DUBUQUE,1
State Representative,031,Totals,Democratic,county,DUBUQUE,552
State Representative,031,Gary Hart,Democratic,county,JONES,406
State Representative,031,Write-In Votes,Democratic,county,JONES,1
State Representative,031,Totals,Democratic,county,JONES,407
State Representative,031,Gary Hart,Democratic,racewide,Totals,957
State Representative,031,Write-In Votes,Democratic,racewide,Totals,2
State Representative,031,Totals,Democratic,racewide,Totals,959
State Representative,031,Write-In Votes,Iowa Green Party,county,DUBUQUE,0
State Representative,031,Totals,Iowa Green Party,county,DUBUQUE,
State Representative,031,Write-In Votes,Iowa Green Party,county,JONES,0
State Representative,031,Totals,Iowa Green Party,county,JONES,
State Representative,031,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,031,Totals,Iowa Green Party,racewide,Totals,
State Representative,031,Gene Manternach,Republican,county,DUBUQUE,288
State Representative,031,Write-In Votes,Republican,county,DUBUQUE,0
State Representative,031,Totals,Republican,county,DUBUQUE,288
State Representative,031,Gene Manternach,Republican,county,JONES,986
State Representative,031,Write-In Votes,Republican,county,JONES,3
State Representative,031,Totals,Republican,county,JONES,989
State Representative,031,Gene Manternach,Republican,racewide,Totals,1274
State Representative,031,Write-In Votes,Republican,racewide,Totals,3
State Representative,031,Totals,Republican,racewide,Totals,1277
State Representative,032,Andra Atteberry,Democratic,county,DELAWARE,195
State Representative,032,Write-In Votes,Democratic,county,DELAWARE,1
State Representative,032,Totals,Democratic,county,DELAWARE,196
State Representative,032,Andra Atteberry,Democratic,county,DUBUQUE,466
State Representative,032,Write-In Votes,Democratic,county,DUBUQUE,0
State Representative,032,Totals,Democratic,county,DUBUQUE,466
State Representative,032,Andra Atteberry,Democratic,racewide,Totals,661
State Representative,032,Write-In Votes,Democratic,racewide,Totals,1
State Representative,032,Totals,Democratic,racewide,Totals,662
State Representative,032,Write-In Votes,Iowa Green Party,county,DELAWARE,0
State Representative,032,Totals,Iowa Green Party,county,DELAWARE,
State Representative,032,Write-In Votes,Iowa Green Party,county,DUBUQUE,0
State Representative,032,Totals,Iowa Green Party,county,DUBUQUE,
State Representative,032,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,032,Totals,Iowa Green Party,racewide,Totals,
State Representative,032,Steven F. Lukan,Republican,county,DELAWARE,300
State Representative,032,Gary Reeder,Republican,county,DELAWARE,604
State Representative,032,Write-In Votes,Republican,county,DELAWARE,0
State Representative,032,Totals,Republican,county,DELAWARE,904
State Representative,032,Steven F. Lukan,Republican,county,DUBUQUE,670
State Representative,032,Gary Reeder,Republican,county,DUBUQUE,186
State Representative,032,Write-In Votes,Republican,county,DUBUQUE,1
State Representative,032,Totals,Republican,county,DUBUQUE,857
State Representative,032,Steven F. Lukan,Republican,racewide,Totals,970
State Representative,032,Gary Reeder,Republican,racewide,Totals,790
State Representative,032,Write-In Votes,Republican,racewide,Totals,1
State Representative,032,Totals,Republican,racewide,Totals,1761
State Representative,033,Dick Taylor,Democratic,county,LINN,438
State Representative,033,Write-In Votes,Democratic,county,LINN,4
State Representative,033,Totals,Democratic,county,LINN,442
State Representative,033,Dick Taylor,Democratic,racewide,Totals,438
State Representative,033,Write-In Votes,Democratic,racewide,Totals,4
State Representative,033,Totals,Democratic,racewide,Totals,442
State Representative,033,Write-In Votes,Iowa Green Party,county,LINN,1
State Representative,033,Totals,Iowa Green Party,county,LINN,
State Representative,033,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Representative,033,Totals,Iowa Green Party,racewide,Totals,
State Representative,033,Nancy L. Bruner,Republican,county,LINN,526
State Representative,033,Write-In Votes,Republican,county,LINN,2
State Representative,033,Totals,Republican,county,LINN,528
State Representative,033,Nancy L. Bruner,Republican,racewide,Totals,526
State Representative,033,Write-In Votes,Republican,racewide,Totals,2
State Representative,033,Totals,Republican,racewide,Totals,528
State Representative,034,Todd Taylor,Democratic,county,LINN,491
State Representative,034,Write-In Votes,Democratic,county,LINN,0
State Representative,034,Totals,Democratic,county,LINN,491
State Representative,034,Todd Taylor,Democratic,racewide,Totals,491
State Representative,034,Write-In Votes,Democratic,racewide,Totals,0
State Representative,034,Totals,Democratic,racewide,Totals,491
State Representative,034,Write-In Votes,Iowa Green Party,county,LINN,1
State Representative,034,Totals,Iowa Green Party,county,LINN,
State Representative,034,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Representative,034,Totals,Iowa Green Party,racewide,Totals,
State Representative,034,Charles H. Wieneke,Republican,county,LINN,850
State Representative,034,Write-In Votes,Republican,county,LINN,4
State Representative,034,Totals,Republican,county,LINN,854
State Representative,034,Charles H. Wieneke,Republican,racewide,Totals,850
State Representative,034,Write-In Votes,Republican,racewide,Totals,4
State Representative,034,Totals,Republican,racewide,Totals,854
State Representative,035,Joe Rasmussen,Democratic,county,LINN,433
State Representative,035,Write-In Votes,Democratic,county,LINN,1
State Representative,035,Totals,Democratic,county,LINN,434
State Representative,035,Joe Rasmussen,Democratic,racewide,Totals,433
State Representative,035,Write-In Votes,Democratic,racewide,Totals,1
State Representative,035,Totals,Democratic,racewide,Totals,434
State Representative,035,Write-In Votes,Iowa Green Party,county,LINN,1
State Representative,035,Totals,Iowa Green Party,county,LINN,
State Representative,035,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Representative,035,Totals,Iowa Green Party,racewide,Totals,
State Representative,035,Cindy Golding,Republican,county,LINN,704
State Representative,035,Kraig Paulsen,Republican,county,LINN,1249
State Representative,035,Write-In Votes,Republican,county,LINN,1
State Representative,035,Totals,Republican,county,LINN,1954
State Representative,035,Cindy Golding,Republican,racewide,Totals,704
State Representative,035,Kraig Paulsen,Republican,racewide,Totals,1249
State Representative,035,Write-In Votes,Republican,racewide,Totals,1
State Representative,035,Totals,Republican,racewide,Totals,1954
State Representative,036,Swati A. Dandekar,Democratic,county,LINN,485
State Representative,036,Write-In Votes,Democratic,county,LINN,5
State Representative,036,Totals,Democratic,county,LINN,490
State Representative,036,Swati A. Dandekar,Democratic,racewide,Totals,485
State Representative,036,Write-In Votes,Democratic,racewide,Totals,5
State Representative,036,Totals,Democratic,racewide,Totals,490
State Representative,036,Write-In Votes,Iowa Green Party,county,LINN,1
State Representative,036,Totals,Iowa Green Party,county,LINN,
State Representative,036,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Representative,036,Totals,Iowa Green Party,racewide,Totals,
State Representative,036,Karen Balderston,Republican,county,LINN,720
State Representative,036,Paul Draper,Republican,county,LINN,710
State Representative,036,Vicki M. Hughes,Republican,county,LINN,245
State Representative,036,Write-In Votes,Republican,county,LINN,3
State Representative,036,Totals,Republican,county,LINN,1678
State Representative,036,Karen Balderston,Republican,racewide,Totals,720
State Representative,036,Paul Draper,Republican,racewide,Totals,710
State Representative,036,Vicki M. Hughes,Republican,racewide,Totals,245
State Representative,036,Write-In Votes,Republican,racewide,Totals,3
State Representative,036,Totals,Republican,racewide,Totals,1678
State Representative,037,John Hedgecoth,Democratic,county,LINN,417
State Representative,037,Write-In Votes,Democratic,county,LINN,4
State Representative,037,Totals,Democratic,county,LINN,421
State Representative,037,John Hedgecoth,Democratic,racewide,Totals,417
State Representative,037,Write-In Votes,Democratic,racewide,Totals,4
State Representative,037,Totals,Democratic,racewide,Totals,421
State Representative,037,Write-In Votes,Iowa Green Party,county,LINN,0
State Representative,037,Totals,Iowa Green Party,county,LINN,
State Representative,037,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,037,Totals,Iowa Green Party,racewide,Totals,
State Representative,037,Jeff Elgin,Republican,county,LINN,1651
State Representative,037,Write-In Votes,Republican,county,LINN,4
State Representative,037,Totals,Republican,county,LINN,1655
State Representative,037,Jeff Elgin,Republican,racewide,Totals,1651
State Representative,037,Write-In Votes,Republican,racewide,Totals,4
State Representative,037,Totals,Republican,racewide,Totals,1655
State Representative,038,Robert M. Hogg,Democratic,county,LINN,640
State Representative,038,Write-In Votes,Democratic,county,LINN,2
State Representative,038,Totals,Democratic,county,LINN,642
State Representative,038,Robert M. Hogg,Democratic,racewide,Totals,640
State Representative,038,Write-In Votes,Democratic,racewide,Totals,2
State Representative,038,Totals,Democratic,racewide,Totals,642
State Representative,038,Write-In Votes,Iowa Green Party,county,LINN,3
State Representative,038,Totals,Iowa Green Party,county,LINN,
State Representative,038,Write-In Votes,Iowa Green Party,racewide,Totals,3
State Representative,038,Totals,Iowa Green Party,racewide,Totals,
State Representative,038,Carey Downs Gibson,Republican,county,LINN,751
State Representative,038,Don Palmer,Republican,county,LINN,1236
State Representative,038,Write-In Votes,Republican,county,LINN,1
State Representative,038,Totals,Republican,county,LINN,1988
State Representative,038,Carey Downs Gibson,Republican,racewide,Totals,751
State Representative,038,Don Palmer,Republican,racewide,Totals,1236
State Representative,038,Write-In Votes,Republican,racewide,Totals,1
State Representative,038,Totals,Republican,racewide,Totals,1988
State Representative,039,Rosemary Schwartz,Democratic,county,BENTON,535
State Representative,039,Write-In Votes,Democratic,county,BENTON,4
State Representative,039,Totals,Democratic,county,BENTON,539
State Representative,039,Rosemary Schwartz,Democratic,county,IOWA,42
State Representative,039,Write-In Votes,Democratic,county,IOWA,0
State Representative,039,Totals,Democratic,county,IOWA,42
State Representative,039,Rosemary Schwartz,Democratic,racewide,Totals,577
State Representative,039,Write-In Votes,Democratic,racewide,Totals,4
State Representative,039,Totals,Democratic,racewide,Totals,581
State Representative,039,Write-In Votes,Iowa Green Party,county,BENTON,0
State Representative,039,Totals,Iowa Green Party,county,BENTON,
State Representative,039,Write-In Votes,Iowa Green Party,county,IOWA,0
State Representative,039,Totals,Iowa Green Party,county,IOWA,
State Representative,039,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,039,Totals,Iowa Green Party,racewide,Totals,
State Representative,039,Dell Hanson,Republican,county,BENTON,1021
State Representative,039,Write-In Votes,Republican,county,BENTON,6
State Representative,039,Totals,Republican,county,BENTON,1027
State Representative,039,Dell Hanson,Republican,county,IOWA,201
State Representative,039,Write-In Votes,Republican,county,IOWA,0
State Representative,039,Totals,Republican,county,IOWA,201
State Representative,039,Dell Hanson,Republican,racewide,Totals,1222
State Representative,039,Write-In Votes,Republican,racewide,Totals,6
State Representative,039,Totals,Republican,racewide,Totals,1228
State Representative,040,Write-In Votes,Democrat,county,GRUNDY,3
State Representative,040,Totals,Democrat,county,GRUNDY,
State Representative,040,Write-In Votes,Democrat,county,TAMA,9
State Representative,040,Totals,Democrat,county,TAMA,
State Representative,040,Write-In Votes,Democrat,racewide,Totals,12
State Representative,040,Totals,Democrat,racewide,Totals,
State Representative,040,Write-In Votes,Iowa Green Party,county,GRUNDY,0
State Representative,040,Totals,Iowa Green Party,county,GRUNDY,
State Representative,040,Write-In Votes,Iowa Green Party,county,TAMA,0
State Representative,040,Totals,Iowa Green Party,county,TAMA,
State Representative,040,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,040,Totals,Iowa Green Party,racewide,Totals,
State Representative,040,Lance J. Horbach,Republican,county,GRUNDY,1225
State Representative,040,Write-In Votes,Republican,county,GRUNDY,0
State Representative,040,Totals,Republican,county,GRUNDY,1225
State Representative,040,Lance J. Horbach,Republican,county,TAMA,918
State Representative,040,Write-In Votes,Republican,county,TAMA,12
State Representative,040,Totals,Republican,county,TAMA,930
State Representative,040,Lance J. Horbach,Republican,racewide,Totals,2143
State Representative,040,Write-In Votes,Republican,racewide,Totals,12
State Representative,040,Totals,Republican,racewide,Totals,2155
State Representative,041,Paul Bell,Democratic,county,JASPER,1890
State Representative,041,Write-In Votes,Democratic,county,JASPER,3
State Representative,041,Totals,Democratic,county,JASPER,1893
State Representative,041,Paul Bell,Democratic,racewide,Totals,1890
State Representative,041,Write-In Votes,Democratic,racewide,Totals,3
State Representative,041,Totals,Democratic,racewide,Totals,1893
State Representative,041,Write-In Votes,Iowa Green Party,county,JASPER,0
State Representative,041,Totals,Iowa Green Party,county,JASPER,
State Representative,041,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Representative,041,Totals,Iowa Green Party,racewide,Totals,
